0,1,2
28.80999947,1850,-23781.25
28.80999947,1850,-16081.25
28.80999947,1850,-23781.25
30.40999985,1850,-29108.25
30.40999985,1850,-23781.25
35.04000092,1850,-29108.25
38.32999802,1850,-29108.25
38.32999802,1850,-27205.75
38.32999802,1850,-27205.75
39.77999878,1850,-6136
39.77999878,1850,-1725.75
40.95999908,1850,-22259.25
40.95999908,1850,-6136
40.95999908,1850,-6088
41.04000092,1850,-27205.75
41.04000092,1850,-22259.25
35.36000061,1850,-2109.25
35.36000061,1850,6136
37.86999893,1850,-2109.25
37.86999893,1850,-1725.75
38.79999924,1850,-1725.75
39.77999878,1850,-1725.75
26.84000015,1850,2541.5
26.84000015,1850,4887.5
29.45999908,1850,2541.5
29.45999908,1850,6256
32.14999771,1850,6136
32.14999771,1850,6256
35.36000061,1850,6136
18.31999969,1850,1564
20.97999954,1850,1564
20.97999954,1850,4301
23.55999947,1850,4301
23.55999947,1850,4887.5
26.84000015,1850,4887.5
11.21999931,1850,-583.5
13.30999947,1850,-583.5
13.30999947,1850,194.5
15.5199995,1850,194.5
15.5199995,1850,1556
18.31999969,1850,1556
0,1850,-3096
0,1850,-1550
0,1850,-1548
0,1650,-3096
8.260000229,1850,-1550
9.609999657,1850,-1556
9.609999657,1850,-972.5
11.21999931,1850,-972.5
6.769999981,1600,-2906.25
6.769999981,1600,-2902.5
6.769999981,1600,-2518.75
6.769999981,1600,-1356.25
7.649999619,1600,-1356.25
8.88999939,1600,-6385.5
8.88999939,1600,-2902.5
11.05000019,1600,-6772.5
11.05000019,1600,-6385.5
11.05000019,1600,-6772.5
12.85999966,1600,-6772.5
12.85999966,1600,-5805
13.84999943,1600,-6772.5
13.84999943,1600,-5805
14.96999931,1600,-6772.5
14.96999931,1600,-6746.25
7.649999619,1600,-1356.25
11.32999992,1600,-1356.25
11.32999992,1600,-1162.5
13.78999996,1600,-1743.75
13.78999996,1600,-1162.5
15.5199995,1600,-1743.75
14.96999931,1600,-6746.25
15.31999969,1600,-6746.25
15.31999969,1600,-3662.25
15.55999947,1600,-5204.25
15.55999947,1600,-3662.25
15.25999928,1600,-5204.25
15.25999928,1600,-3469.5
15.55999947,1600,-5204.25
15.71999931,1600,-3276.75
16.02000046,1600,-5589.75
16.02000046,1600,-3469.5
16.48999977,1600,-5589.75
16.48999977,1600,-3276.75
13.65999985,1600,-9469.25
15.5199995,1600,-6763.75
15.5199995,1600,-1743.75
15.5199995,1600,-1739.25
16.12999916,1600,-9469.25
16.80999947,1600,-9469.25
16.80999947,1600,-6763.75
0,1650,-3096
10.71999931,1600,-13370
10.71999931,1650,-13370
10.71999931,1650,-3056
15.34999943,1600,-13370
19.36999893,1600,-16617
19.36999893,1600,-13370
12.86999989,1600,-1542
12.86999989,1600,-771
14.50999928,1600,-1542
14.50999928,1600,-1156.5
15.71999931,1600,-3276.75
15.71999931,1600,-1156.5
6.159999847,1600,-6613
8.159999847,1600,-6613
8.159999847,1600,-2723
8.159999847,1600,-2705.5
9.88999939,1600,-3865
9.88999939,1600,-2705.5
13.65999985,1600,-9469.25
13.65999985,1600,-3865
4.5,1600,-3501
4.5,1600,-2917.5
5.079999924,1600,-2917.5
6.159999847,1600,-6613
6.159999847,1600,-3501
19.36999893,1600,-16617
20.43000031,1600,-17954
20.43000031,1600,-16617
23.05999947,1600,-17954
23.05999947,1600,-8977
24.36999893,1600,-9012.25
8.5,1600,-1746
8.5,1600,-1552
9.769999504,1600,-1552
9.769999504,1600,-1358
11.42999935,1600,-1358
11.42999935,1600,-1349.25
11.42999935,1600,-771
0,1550,-2906.25
0,1550,-2716
0,1550,-2712.5
0,1550,-2522
0,1550,-2518.75
0,1550,-2328
0,1550,-2325
0,1550,-2134
0,1550,-2131.25
0,1550,-1940
0,1600,-2712.5
0,1600,-2131.25
5.449999809,1600,-2134
5.449999809,1600,-1746
8.5,1600,-1746
0,1550,-3104
0,1550,-2716
0,1550,-2522
0,1550,-2328
0,1550,-2134
0,1550,-1940
16.80999947,1600,2876.25
19.77999878,1600,2492.75
19.77999878,1600,2876.25
22.93000031,1600,-9012.25
22.93000031,1600,2492.75
24.36999893,1600,-9012.25
0,1450,-3681.25
0,1450,-3487.5
0,1500,-3487.5
0,1500,-2906.25
0,1500,-2716
0,1500,-2522
0,1500,-2518.75
0,1500,-2328
0,1500,-2134
0,1500,-2131.25
0,1500,-1940
0,1550,-3104
2.889999866,1450,-3681.25
3.659999847,1450,-3681.25
3.659999847,1550,-3681.25
3.659999847,1550,-3104
5.079999924,1600,-2723
7.96999979,1600,-2723
7.96999979,1600,1750.5
12.05999947,1600,1150.5
12.05999947,1600,1725.75
12.05999947,1600,1750.5
16.80999947,1600,1150.5
0,1500,-1940
4.319999695,1450,-6772.5
4.319999695,1500,-6772.5
4.319999695,1500,-1935
7.859999657,1450,-6772.5
11.21000004,1450,-8707.5
11.21000004,1450,-6772.5
11.21000004,1450,-8707.5
13.65999985,1450,-8707.5
13.65999985,1450,-8127
15.85999966,1450,-8127
15.85999966,1450,-8085
16.1099987,1450,-3850
16.1099987,1450,-1540
16.69000053,1450,-8085
16.69000053,1450,-3850
16.71999931,1450,-3850
16.71999931,1450,-1540
15.40999985,1450,-3850
15.40999985,1450,-1925
16.43000031,1450,-8277.5
16.43000031,1450,-8266.75
16.43000031,1450,-1925
18.53999901,1450,-8266.75
18.53999901,1450,-3460.5
18.53999901,1450,-3460.5
19.36999893,1450,-6728.75
19.36999893,1450,-4421.75
19.68000031,1450,-4421.75
19.68000031,1450,-3460.5
19.79999924,1450,-6728.75
16.62999916,1450,-6728.75
16.62999916,1450,384.5
16.62999916,1450,388.5
19.79999924,1450,-6728.75
0,1400,-4850
0,1400,-3104
0,1400,-2716
0,1450,-2716
0,1450,-2134
3.309999943,1450,-2328
3.309999943,1450,-2134
3.730000019,1450,-2331
3.730000019,1450,-2328
3.730000019,1450,-777
4.409999847,1450,-777
5.730000019,1350,-6570.5
5.730000019,1400,-6570.5
5.730000019,1400,-4850
5.730000019,1400,-4831.25
6.599999905,1450,777
6.599999905,1450,3108
9.090000153,1350,-7536.75
9.090000153,1350,-6570.5
10.39999962,1450,388.5
10.39999962,1450,3108
12.05999947,1350,-7536.75
14.29999924,1350,-7536.75
14.46999931,1450,388.5
16.62999916,1450,388.5
10.56999969,900,-10408.5
10.78999996,900,-10408.5
15.72999954,900,-15998.25
15.72999954,900,-10408.5
6.549999714,1200,-1937.5
6.549999714,1200,-1162.5
8.789999962,1200,-1162.5
8.789999962,1200,-1161
8.789999962,1200,-774
10.34000015,1200,-774
10.34000015,1200,193.5
12.2699995,1200,193.5
12.2699995,1200,193.5
12.2699995,1200,1741.5
14.63999939,1200,1741.5
14.63999939,1200,2902.5
17.5,1200,-1161
17.5,1200,2902.5
21.09000015,1200,-4421.75
21.09000015,1200,-1161
21.09000015,1200,-1153.5
22.81999969,1200,-12688.5
23.39999962,1200,-11919.5
23.39999962,1200,-4421.75
24.51999855,1200,-12688.5
24.51999855,1200,-11919.5
17.65999985,1200,-3995.25
18.36999893,1200,-3995.25
19.20999908,1200,-6536.5
19.20999908,1200,-6468.5
19.20999908,1200,-3995.25
20.30999947,1200,-10766
20.30999947,1200,-6536.5
22.81999969,1200,-12688.5
22.81999969,1200,-10766
26.54999924,900,5582.5
30.63999939,900,-4620
30.63999939,900,5582.5
34.11999893,900,-13041
34.11999893,900,-4620
34.11999893,900,-4536
34.22999954,900,-13041
0,900,-2325
0,900,-2131.25
0,900,-1550
0,1150,-2131.25
0,1200,-2131.25
0,1200,-1937.5
6.549999714,1200,-1937.5
0,900,-2515.5
0,900,-2128.5
0,900,-1937.5
0,900,-1935
0,900,-1743.75
0,900,-1741.5
0,900,0
7.119999886,900,0
7.119999886,900,1359.75
10.56999969,900,-2515.5
13.73999977,900,1347.5
13.73999977,900,1359.75
13.73999977,900,1347.5
13.73999977,900,2887.5
19.51000023,900,2887.5
19.51000023,900,4620
23.01000023,900,4620
23.01000023,900,5582.5
26.54999924,900,5582.5
28.5,900,-18333
30.55999947,900,-18333
30.55999947,900,-17766
32.50999832,900,-17766
32.50999832,900,-13041
34.22999954,900,-13041
9.68999958,900,-10023
16.02000046,900,-18311.25
16.02000046,900,-10023
19.85000038,900,-19660.5
19.85000038,900,-18311.25
25.01999855,900,-21009.75
25.01999855,900,-19660.5
28.5,900,-20601
28.5,900,-18333
0,900,-5425
0,900,-1550
3.359999895,900,-10023
3.359999895,900,-5397
9.68999958,900,-10023
15.72999954,900,-15998.25
19.44999886,900,-15998.25
19.44999886,900,-14263.5
21.90999985,900,-14263.5
21.90999985,900,-12528.75
21.90999985,900,-12366.25
24.95999908,900,-14649.25
24.95999908,900,-12366.25
0,900,-1937.5
0,900,-1932.5
0,900,-1550
4.159999847,900,-1932.5
8.840000153,900,-1932.5
8.840000153,900,-1546
10.06999969,900,-6570.5
10.06999969,900,-1546
0,900,-4262.5
0,900,-2325
4.46999979,900,-6570.5
4.46999979,900,-4262.5
4.46999979,900,-4251.5
7.559999943,900,-6570.5
10.06999969,900,-6570.5
14.17000008,1350,583.5
14.17000008,1350,2334
16.79999924,1350,1734.75
16.79999924,1350,2313
16.79999924,1350,2334
20.39999962,1350,-7517.25
20.39999962,1350,1734.75
22.18000031,1350,-7517.25
17.65999985,1200,-3995.25
17.65999985,1200,-2853.75
18.09000015,1200,-12746.75
18.09000015,1200,-12366.25
19.12999916,1200,-12366.25
19.12999916,1200,-2853.75
12.02999973,1350,-5835
12.02999973,1350,-389
12.11999989,1350,-389
12.11999989,1350,583.5
12.50999928,1350,-5835
14.17000008,1350,583.5
12.50999928,1350,-6029.5
12.50999928,1350,-4084.5
12.50999928,1350,-4058.25
12.60999966,1350,-5604.25
12.60999966,1350,-4058.25
12.11999989,1350,-5411
12.2699995,1350,-5024.5
12.2699995,1350,-4831.25
12.60999966,1350,-5604.25
13.36999989,1350,-5604.25
13.36999989,1350,-4831.25
10.88000011,1350,-5031
10.88000011,1350,-2902.5
11.21999931,1350,-7933.5
11.21999931,1350,-5031
11.92000008,1350,-5411
11.92000008,1350,-2902.5
11.92000008,1350,-2898.75
12.11999989,1350,-5411
20.85000038,1350,-4433.25
20.85000038,1350,-4416
21.47999954,1350,-8673.75
21.47999954,1350,-4433.25
21.82999992,1350,-8673.75
21.82999992,1350,-7517.25
22.18000031,1350,-7517.25
11.21999931,1350,-7933.5
13.0199995,1350,-9868.5
13.0199995,1350,-7933.5
17.06999969,1350,-10836
17.55999947,1350,-10724
17.55999947,1350,-7085.5
0,1200,-3483
0,1200,-2902.5
0,1200,-2515.5
0,1200,-2131.25
0,1200,-1937.5
0,1200,-1743.75
0,1200,-1741.5
0,1350,-2902.5
0,1350,-2515.5
4.279999733,1350,-2902.5
13.59999943,1200,-12174.75
14.88999939,1200,-12174.75
14.88999939,1200,-11208.5
15.63000011,1200,-12947.75
15.63000011,1200,-12746.75
15.63000011,1200,-11208.5
18.09000015,1200,-12746.75
16.19000053,1350,-5362
16.19000053,1350,-3064
16.5,1350,-8043
16.5,1350,-3064
17.04999924,1350,-7085.5
17.04999924,1350,-5362
17.55999947,1350,-7085.5
0,1200,-3100
0,1200,-2131.25
4.509999752,1200,-10435.5
4.509999752,1200,-3100
4.509999752,1200,-3092
11.98999977,1200,-10435.5
13.59999943,1200,-10435.5
4.279999733,1350,-2902.5
4.279999733,1350,-2128.5
6.429999828,1350,-2128.5
6.429999828,1350,-2125.75
7.649999619,1350,-2125.75
7.649999619,1350,-1739.25
9.25,1350,-1739.25
9.25,1350,-1352.75
11.34999943,1350,-1352.75
11.34999943,1350,-2125.75
11.34999943,1350,-1352.75
13.93999958,1350,-2512.25
13.93999958,1350,-2125.75
15.19999981,1350,-2512.25
15.19999981,1350,-2489.5
16.5,1350,-8043
14.92999935,1350,-5224.5
16.98999977,1350,-7740
16.98999977,1350,-5224.5
18.93000031,1350,-8514
18.93000031,1350,-7740
18.97999954,1350,-8514
18.97999954,1350,-6385.5
20.85000038,1350,-4416
20.85000038,1350,0
20.94999886,1350,-4608
20.94999886,1350,0
22.53999901,1350,-9984
22.53999901,1350,-4608
23.81999969,1350,-9984
11.06999969,1350,-5050.5
12.2699995,1350,-5050.5
12.2699995,1350,-4467.75
12.96000004,1350,-4467.75
12.96000004,1350,-3690.75
14.92999935,1350,-5244.75
14.92999935,1350,-5224.5
14.92999935,1350,-3690.75
24.95999908,900,-14649.25
29.25,900,-18834.75
29.25,900,-14649.25
29.72999954,900,-18834.75
29.72999954,900,-18644.5
31.54999924,900,-18644.5
31.54999924,900,-16171.25
20.22999954,1350,-8832
20.22999954,1350,-8820.5
20.22999954,1350,-3835
20.52999878,1350,-3835
22.84000015,1350,-11136
22.84000015,1350,-8832
23.81999969,1350,-11136
23.81999969,1350,-9984
14.50999928,1350,-1748.25
14.50999928,1350,194.25
15.10999966,1350,193.5
15.10999966,1350,194.25
15.10999966,1350,1935
16.69000053,1350,-6385.5
16.69000053,1350,1935
18.97999954,1350,-6385.5
11.06999969,1350,-5050.5
11.75,1350,-5050.5
11.75,1350,-777
12.43999958,1350,-1746
12.43999958,1350,-777
12.43999958,1350,-776
14.09999943,1350,-1746
14.50999928,1350,-1748.25
14.5199995,1350,-3302.25
14.5199995,1350,-3108
14.59999943,1350,-3108
14.59999943,1350,-1748.25
15.10999966,1350,-5244.75
15.10999966,1350,-3302.25
13.19999981,1350,-3298
13.19999981,1350,-2716
13.67000008,1350,-5626
13.67000008,1350,-2716
14.09999943,1350,-5626
14.09999943,1350,-1746
19.55999947,1350,-9204
20.52999878,1350,-6327.75
20.52999878,1350,-3835
20.77999878,1350,-11121.5
20.77999878,1350,-9204
21.63999939,1350,-11121.5
21.63999939,1350,-6327.75
17.32999992,1350,-9984
17.32999992,1350,-7296
18.6099987,1350,-10752
18.6099987,1350,-9984
19.55999947,1350,-10738
19.55999947,1350,-9204
13.0199995,1350,-5018
13.0199995,1350,-386
13.59999943,1350,-4439
13.59999943,1350,-386
15.09999943,1350,-5244.75
15.09999943,1350,-4467.75
15.09999943,1350,-4439
15.10999966,1350,-5244.75
16.27000046,1350,-9984
16.65999985,1350,-7488
16.65999985,1350,-7296
17.06999969,1350,-9984
17.06999969,1350,-7488
13.0199995,1350,-5018
13.43999958,1350,-7141
13.43999958,1350,-5018
14.92999935,1350,-9071
14.92999935,1350,-7141
16.27000046,1350,-9071
31.36999893,900,-6080
31.36999893,900,6080
31.54999924,900,-16171.25
32.91999817,900,-12540
32.91999817,900,-6080
33.00999832,900,-16171.25
33.00999832,900,-12556.5
33.00999832,900,-12540
11.5199995,900,0
11.5199995,900,3040
21.42000008,900,3040
21.42000008,900,5700
27.62999916,900,5700
27.62999916,900,6080
31.36999893,900,6080
11.5199995,900,0
14.22999954,900,-6975
14.22999954,900,0
16.31999969,900,-10075
16.31999969,900,-7556.25
17.26000023,900,-10075
17.26000023,900,-6975
13.19999981,1350,-3298
13.25999928,1350,-3298
13.25999928,1350,-1164
13.38000011,1350,-6957
13.38000011,1350,-1164
13.38000011,1350,-1159.5
14.29999924,1350,-7536.75
14.29999924,1350,-6957
0,900,-2518.75
0,900,-2319
0,900,-1932.5
7.449999809,900,-7556.25
7.449999809,900,-2518.75
16.31999969,900,-7556.25
0,900,-2319
6.599999905,900,-10986.75
6.599999905,900,-2319
6.599999905,900,-2313
6.599999905,1150,-10986.75
15.38999939,1150,-17347.5
15.38999939,1150,-10986.75
17.75,1150,-17347.5
17.75,1150,-16769.25
17.75,1150,-16769.25
21.02999878,1150,-17733
21.02999878,1150,-16769.25
26.84000015,1150,-17733
26.84000015,1150,-15998.25
26.84000015,1150,-15687
31.76000023,1150,-15687
31.76000023,1150,-10773
31.76000023,1150,-10773
36.09999847,1150,-10773
36.09999847,1150,-2457
38.79000092,1150,-2457
40.64999771,1150,-2457
40.64999771,1150,2457
40.64999771,1150,2457
42.72999954,1150,2457
42.72999954,1150,2646
42.72999954,1150,2716
44.95000076,1150,2716
44.95000076,1150,3104
46.29999924,1150,970
46.29999924,1150,3104
44.86999893,1150,-1164
44.86999893,1150,2522
46.29999924,1150,970
46.84999847,1150,970
46.84999847,1150,2522
46.86000061,1150,970
39.20999908,1150,580.5
39.20999908,1150,3483
40.93999863,1150,580.5
40.93999863,1150,1935
42.79000092,1150,-1161
42.79000092,1150,1935
44.86999893,1150,-1164
44.86999893,1150,-1161
25.15999985,1150,-585.75
25.15999985,1150,1952.5
26.40999985,1150,1952.5
26.40999985,1150,8395.75
29.69999886,1150,5467
29.69999886,1150,8395.75
29.69999886,1150,5467
33.46999741,1150,5418
33.46999741,1150,5467
36.68999863,1150,3483
36.68999863,1150,5418
39.20999908,1150,3483
24.68999863,1150,-5076.5
24.68999863,1150,-585.75
25.94999886,1150,-10341
25.94999886,1150,-5076.5
29.12999916,1150,-15703
29.12999916,1150,-10341
29.12999916,1150,-15703
33.07999802,1150,-17426.5
33.07999802,1150,-15703
36.95999908,1150,-17426.5
36.95999908,1150,-14171
40.61000061,1150,-14171
40.61000061,1150,-13596.5
40.61000061,1150,-13596.5
43.23999786,1150,-13596.5
43.23999786,1150,-13507.75
43.23999786,1150,-4185.5
45.18000031,1150,-4185.5
46.43000031,1150,-4185.5
46.43000031,1150,-190.25
46.43000031,1150,-190.25
47.63999939,1150,-190.25
47.63999939,1150,1902.5
48.25999832,1150,4284.5
48.25999832,1150,8763.75
48.36000061,1150,1902.5
48.36000061,1150,4185.5
48.36000061,1150,4284.5
45.04999924,1150,8569
45.04999924,1150,8763.75
46.5,1150,8763.75
47.54999924,1150,8763.75
48.25999832,1150,8763.75
37.25,1150,8046.25
37.25,1150,8438.75
39.59999847,1150,8046.25
43.38999939,1150,7984.75
43.38999939,1150,8046.25
43.38999939,1150,8569
45.04999924,1150,8569
21.43000031,1150,7653.75
27.75,1150,7653.75
27.75,1150,8438.75
33.79000092,1150,8438.75
37.25,1150,8438.75
0,900,-10476
0,900,-1748.25
0,900,-1554
0,900,-1552
0,900,-1359.75
0,900,582.75
0,1150,582.75
4.579999924,1150,589.5
4.579999924,1150,5698.5
8.630000114,1150,5698.5
8.630000114,1150,8253
15.10999966,1150,8253
21.43000031,1150,8242.5
21.43000031,1150,8253
0,900,-10476
6.069999695,850,-15380
6.069999695,900,-15380
6.069999695,900,-10476
6.069999695,900,-10381.5
13.68999958,850,-15380
20.95999908,850,-23454.5
20.95999908,850,-15380
20.95999908,850,-23454.5
28.61999893,850,-34989.5
28.61999893,850,-23454.5
35.63999939,850,-38450
35.63999939,850,-37000
35.63999939,850,-34989.5
38.70999908,850,-37000
37.30999756,850,-2590
37.30999756,850,2405
38.64999771,850,-8140
38.64999771,850,-2590
38.70999908,850,-37000
39.25999832,850,-37000
39.25999832,850,-8140
27.80999947,850,6851.25
27.80999947,850,8025.75
31.17000008,850,8025.75
31.17000008,850,9004.5
34.61000061,850,2405
34.61000061,850,8510
34.61000061,850,9004.5
37.30999756,850,2405
21.79999924,850,2153.25
21.79999924,850,5285.25
22.09000015,850,-5872.5
22.09000015,850,2153.25
24.72999954,850,5285.25
24.72999954,850,6851.25
27.80999947,850,6851.25
22.09000015,850,-5872.5
22.09000015,850,-5782.5
22.3599987,850,-5782.5
22.3599987,850,-3855
23.76000023,850,-3855
26.20999908,850,-9252
26.20999908,850,-3855
26.20999908,850,-9252
28.76999855,850,-12143.25
28.76999855,850,-9252
32.14999771,850,-14456.25
32.14999771,850,-14268.75
32.14999771,850,-12143.25
35.36999893,850,-15220
35.36999893,850,-14268.75
38.20999908,850,-15220
40.77000046,850,-15220
40.77000046,850,-14268.75
42.98999786,850,-14268.75
42.98999786,850,-14268.75
42.98999786,850,-13507.75
44.57999802,850,-13507.75
44.57999802,850,-12001.5
44.57999802,850,-11985.75
45.47999954,850,-12001.5
45.47999954,850,-9144
46.47999954,850,-10668
46.47999954,850,-9144
47.81999969,850,-14287.5
47.81999969,850,-10668
49.20000076,850,-15430.5
49.20000076,850,-14287.5
49.20000076,850,-15430.5
50.93999863,850,-20573.75
50.93999863,850,-15430.5
50.93999863,850,-15288.75
52.61999893,850,-20573.75
54.75,850,-21328.75
54.75,850,-20573.75
54.75,850,-21328.75
57.18000031,850,-21328.75
59.25,850,-21328.75
59.25,850,-16798.75
60.71999741,850,-16776.5
60.71999741,850,-11310
60.71999741,850,-11310
61.90999985,850,-11310
61.90999985,850,-10556
62.61999893,850,-10556
62.61999893,850,-8671
63.29999924,850,-8671
63.29999924,850,-6220.5
63.29999924,850,-6220.5
63.29999924,850,-3447
63.59999847,850,-5362
63.59999847,850,-3447
63.71999741,850,-6220.5
63.71999741,850,-5362
63.71999741,850,-5278
62.80999756,850,-5553.5
62.80999756,850,-3447
63.13999939,850,-12639
63.13999939,850,-5553.5
63.29999924,850,-3447
63.93000031,850,-12639
63.93000031,850,-18001
63.93000031,850,-17742.5
64.80999756,850,-17742.5
65.29000092,850,-17742.5
65.29000092,850,-12835
65.70999908,850,-12835
65.59999847,850,-5737.5
65.59999847,850,-5662.5
65.70999908,850,-12835
65.72999573,850,-12835
65.72999573,850,-5662.5
62.72999954,850,0
62.72999954,850,2295
63.72999954,850,1912.5
63.72999954,850,2295
64.83000183,850,-5737.5
64.83000183,850,1912.5
65.59999847,850,-5737.5
61.18999863,850,-11150.5
61.18999863,850,-6728.75
61.40999985,850,-6728.75
61.40999985,850,-6693.75
61.40999985,850,-2103.75
61.96999741,850,-2103.75
61.96999741,850,0
62.72999954,850,0
59.30999756,850,-6728.75
59.30999756,850,-5959.75
60.27999878,850,-6728.75
60.27999878,850,-6152
61.09000015,850,-11150.5
61.09000015,850,-6152
61.18999863,850,-11150.5
56.41999817,850,-5546.25
57.36000061,850,-8797.5
57.36000061,850,-5546.25
57.69999695,850,-8797.5
58.38999939,850,-8797.5
58.38999939,850,-5959.75
59.30999756,850,-5959.75
54.68999863,850,-6128
54.68999863,850,-6120
55.47999954,850,-6120
55.47999954,850,-5546.25
56.41999817,850,-5546.25
54.37999725,850,-12064.5
54.37999725,850,-6128
54.68999863,850,-6128
55.59000015,850,-20682
55.59000015,850,-12064.5
55.75999832,850,-18001
55.75999832,850,-13022
55.86999893,850,-20682
55.86999893,850,-18001
54.5,850,-19492.75
54.5,850,-12869
54.86000061,850,-19492.75
55.06999969,850,-12869
55.75999832,850,-13022
55.75999832,850,-12869
54.86000061,850,-19492.75
55.84999847,850,-21006.75
55.84999847,850,-19492.75
56.82999802,850,-21006.75
56.82999802,850,-20784.75
56.82999802,850,-20784.75
57.84999847,850,-20784.75
57.84999847,850,-20035.75
58.46999741,850,-20035.75
58.46999741,850,-17414.25
59.09999847,850,-17414.25
59.09999847,850,-16852.5
59.09999847,850,-16852.5
59.54999924,850,-16852.5
59.54999924,850,-16665.25
59.57999802,850,-15876
59.95999908,850,-16665.25
59.95999908,850,-15876
59.95999908,850,-15729
55.5,850,-1512
55.5,850,4158
57.31999969,850,-4914
57.31999969,850,-1512
58.57999802,850,-15876
58.57999802,850,-4914
59.57999802,850,-15876
46.61999893,850,9312
49.86000061,850,7954
49.86000061,850,9312
52.87999725,850,4158
52.87999725,850,7749
52.87999725,850,7954
55.5,850,4158
28.20999908,850,8924
28.20999908,850,8970
38.52999878,850,8924
38.52999878,850,9700
42.82999802,850,9312
42.82999802,850,9700
46.61999893,850,9312
16.67000008,850,4095
19.56999969,850,4095
19.56999969,850,6435
23.52999878,850,6435
23.52999878,850,8970
28.20999908,850,8970
14.67000008,850,-3850
14.67000008,850,-3465
15.17999935,850,-3465
15.42999935,850,-3900
15.42999935,850,1950
16.67000008,850,1950
15.17999935,850,-6352.5
15.17999935,850,-3465
15.57999992,850,-7122.5
15.57999992,850,-5197.5
15.79999924,850,-7122.5
15.79999924,850,-6352.5
14.35999966,850,-4992
14.35999966,850,-4608
14.67000008,850,-4608
14.67000008,850,-4416
15.05999947,850,-5197.5
15.05999947,850,-4427.5
15.05999947,850,-4416
9.010000229,850,-1920
9.010000229,850,-1536
11.05999947,850,-2880
11.05999947,850,-1536
13.19999981,850,-4992
13.19999981,850,-2880
14.35999966,850,-4992
5.779999733,850,-3855
5.779999733,850,-3662.25
6.299999714,850,-3662.25
6.299999714,850,-2698.5
7.440000057,850,-2698.5
7.440000057,850,-1927.5
9.010000229,850,-1927.5
9.010000229,850,-1920
5.779999733,850,-3855
5.809999943,850,-3460.5
5.809999943,850,-2691.5
5.829999924,850,-3855
5.829999924,850,-3662.25
5.900000095,850,-3662.25
5.900000095,850,-3469.5
5.900000095,850,-3460.5
0,700,-2123
0,700,-2117.5
0,700,-1737
0,700,-1734.75
0,700,-1732.5
0,700,-1544
0,700,-1542
0,700,-1540
0,700,-1351
0,700,-1347.5
0,850,-2117.5
0,850,-1925
3.129999876,850,-1922.5
4.150000095,850,-2691.5
4.150000095,850,-1922.5
5.299999714,850,-2691.5
5.809999943,850,-2691.5
0,700,-3281
6.369999886,700,-11505
6.369999886,700,-3281
6.369999886,700,-3259.75
10.80999947,700,-11505
15.82999992,700,-16682.25
15.82999992,700,-11505
0,700,-3281
0,700,-2123
0,700,-1930
0,700,-1737
15.82999992,700,-16682.25
19.6099987,700,-18216.25
19.6099987,700,-16682.25
23.07999992,700,-19175
23.07999992,700,-18216.25
25.82999992,700,-18825
25.82999992,700,-18636.75
25.82999992,700,-18636.75
27.47999954,700,-18636.75
27.47999954,700,-16377.75
29.04999924,700,-16942.5
29.04999924,700,-16377.75
30.17000008,700,-16942.5
30.17000008,700,-13554
30.17000008,700,-13554
31.07999992,700,-18260.25
31.07999992,700,-13554
32.84000015,700,-20707.5
32.84000015,700,-18260.25
34.90999985,700,-22401.75
34.90999985,700,-20707.5
36.70000076,700,-22401.75
36.70000076,700,-19389.75
31.52999878,700,-8809
31.52999878,700,2106.5
33.95999908,700,-9600.75
33.95999908,700,2070.75
33.95999908,700,2106.5
36.54999924,700,-19389.75
36.54999924,700,-9600.75
36.70000076,700,-19389.75
31.52999878,700,-8809
31.93999863,700,-8809
32.45999908,700,-12064.5
32.45999908,700,-8809
33.04999924,700,-12256
33.04999924,700,-7277
33.04999924,700,-7201
33.20999908,700,-12256
33.20999908,700,-12064.5
29.70999908,700,-6064
29.70999908,700,758
30.61999893,700,-7769.5
30.61999893,700,-6064
30.8599987,700,-7769.5
30.8599987,700,-947.5
32.41999817,700,-7201
32.41999817,700,-947.5
23.93000031,700,-1542
25.44999886,700,-1542
25.44999886,700,771
27.96999931,700,758
27.96999931,700,771
29.70999908,700,758
18.52999878,700,-13649.75
18.52999878,700,-1734.75
19.8599987,700,-1734.75
19.8599987,700,1156.5
21.48999977,700,-1542
21.48999977,700,1156.5
23.93000031,700,-1542
18.52999878,700,-13649.75
19.95999908,700,-19801.75
19.95999908,700,-13649.75
23.80999947,700,-19801.75
27.82999992,700,-24800.25
27.82999992,700,-19801.75
27.82999992,700,-24800.25
31.56999969,700,-25377
31.56999969,700,-24800.25
31.56999969,700,-24585
34.97999954,700,-24585
38.09000015,700,-24771.25
38.09000015,700,-24585
38.09000015,700,-24771.25
40.81999969,700,-24771.25
40.81999969,700,-24398.75
45.77999878,700,-24398.75
45.77999878,700,-23281.25
47.73999786,700,-23281.25
47.73999786,700,-21418.75
47.73999786,700,-21418.75
49.27999878,700,-21418.75
49.27999878,700,-17507.5
49.96999741,700,-17507.5
49.96999741,700,-11920
50.52000046,700,-11920
50.34000015,700,-4000.5
50.34000015,700,-2286
50.70000076,700,-5143.5
50.70000076,700,-4000.5
51,700,-5143.5
50.52000046,700,-11920
50.52000046,700,-8753.75
50.63999939,700,-8753.75
50.63999939,700,-6518.75
50.77000046,700,-6518.75
50.77000046,700,-5524.5
50.77000046,700,-5401.25
51,700,-5524.5
49.11000061,700,-1723.5
49.54999924,700,-1723.5
49.54999924,700,-1714.5
